Country,League,Season,Date,Time,Home,Away,HG,AG,Res,PSCH,PSCD,PSCA,MaxCH,MaxCD,MaxCA,AvgCH,AvgCD,AvgCA,BFECH,BFECD,BFECA,B365CH,B365CD,B365CA
Ireland,Premier Division,2019,11/10/2019,19:45,Longford,Cabinteely,1,2,A,1.91,3.7,4.07,1.91,3.7,4.2,1.86,3.48,3.84,,,,,,
Ireland,Premier Division,2019,11/10/2019,20:00,Shamrock Rovers,Finn Harps,1,0,H,1.27,5.46,13.42,1.29,5.75,13.42,1.26,5.25,11.01,,,,,,
Ireland,Premier Division,2019,18/10/2019,19:45,Cabinteely,Drogheda,1,1,D,,,,2.8,3.34,2.75,2.69,3,2.59,,,,,,
Ireland,Premier Division,2019,18/10/2019,19:45,Cork City,Dundalk,1,0,H,7.87,4.85,1.41,9,4.85,1.45,7.74,4.49,1.38,,,,,,
Ireland,Premier Division,2019,18/10/2019,19:45,St. Patricks,Bohemians,0,0,D,2.65,3.13,2.96,2.7,3.2,2.98,2.55,3.03,2.83,,,,,,
Ireland,Premier Division,2019,18/10/2019,19:45,UC Dublin,Shamrock Rovers,0,3,A,19.97,8.07,1.15,19.97,8.5,1.18,15.89,7.15,1.15,,,,,,
Ireland,Premier Division,2019,18/10/2019,20:00,Finn Harps,Waterford,1,0,H,3.45,3.65,2.12,3.5,3.65,2.19,3.31,3.39,2.09,,,,,,
Ireland,Premier Division,2019,19/10/2019,19:45,Sligo Rovers,Derry City,1,2,A,5.64,4.29,1.59,5.9,4.29,1.64,5.38,3.95,1.57,,,,,,
Ireland,Premier Division,2019,22/10/2019,19:45,Derry City,St. Patricks,1,3,A,1.89,3.49,4.54,1.91,3.6,4.7,1.83,3.39,4.31,,,,,,
Ireland,Premier Division,2019,25/10/2019,19:45,Bohemians,Sligo Rovers,2,1,H,1.68,4.48,4.58,1.75,4.48,5.1,1.66,4.02,4.5,,,,,,
Ireland,Premier Division,2019,25/10/2019,19:45,Derry City,Finn Harps,4,0,H,1.13,8.24,16.98,1.14,9.5,24,1.11,8.17,18.45,,,,,,
Ireland,Premier Division,2019,25/10/2019,19:45,Drogheda,Cabinteely,5,1,H,,,,1.89,3.6,4.6,1.81,3.38,4.19,,,,,,
Ireland,Premier Division,2019,25/10/2019,19:45,Dundalk,St. Patricks,4,0,H,1.59,4.37,5.54,1.62,4.37,5.75,1.57,4.01,5.31,,,,,,
Ireland,Premier Division,2019,25/10/2019,19:45,Shamrock Rovers,Cork City,3,0,H,1.26,6.2,11.29,1.36,6.2,14,1.28,5.27,9.79,,,,,,
Ireland,Premier Division,2019,25/10/2019,19:45,Waterford,UC Dublin,4,2,H,1.33,5.47,9.29,1.4,5.6,9.29,1.33,5.08,7.83,,,,,,
Ireland,Premier Division,2019,28/10/2019,19:45,Drogheda,Finn Harps,1,0,H,,,,2.5,3.4,3.15,2.36,3.19,2.86,,,,,,
Ireland,Premier Division,2019,01/11/2019,19:45,Finn Harps,Drogheda,1,0,H,2.13,3.34,3.68,2.16,3.44,3.68,2.06,3.25,3.43,,,,,,
Ireland,Premier Division,2020,14/02/2020,19:45,Cork City,Shelbourne,0,1,A,2.16,3.31,3.65,2.2,3.43,3.95,2.11,3.17,3.48,,,,,,
Ireland,Premier Division,2020,14/02/2020,19:45,Dundalk,Derry City,1,0,H,1.55,4.01,6.87,1.55,4.24,7.23,1.5,3.96,6.34,,,,,,
Ireland,Premier Division,2020,14/02/2020,19:45,St. Patricks,Waterford,0,1,A,2,3.17,4.49,2.02,3.91,5.52,1.86,3.27,4.34,,,,,,
Ireland,Premier Division,2020,14/02/2020,20:00,Finn Harps,Sligo Rovers,1,0,H,3,3.03,2.66,3.05,3.15,3.23,2.8,2.98,2.63,,,,,,
Ireland,Premier Division,2020,15/02/2020,14:00,Bohemians,Shamrock Rovers,0,1,A,3.77,3.11,2.21,3.9,3.42,2.21,3.62,3,2.13,,,,,,
Ireland,Premier Division,2020,21/02/2020,19:45,Derry City,Finn Harps,1,1,D,1.43,4.18,9.71,1.45,4.5,9.71,1.4,4.06,8.46,,,,,,
Ireland,Premier Division,2020,21/02/2020,19:45,Shelbourne,Dundalk,1,2,A,8.73,4.68,1.4,9.5,4.68,1.42,7.91,4.41,1.38,,,,,,
Ireland,Premier Division,2020,21/02/2020,19:45,Sligo Rovers,St. Patricks,0,2,A,3.79,3.22,2.15,3.85,3.3,2.17,3.57,3.12,2.09,,,,,,
Ireland,Premier Division,2020,21/02/2020,19:45,Waterford,Bohemians,0,2,A,3.18,3.1,2.48,3.36,3.24,2.48,3.1,3.04,2.34,,,,,,
Ireland,Premier Division,2020,21/02/2020,20:00,Shamrock Rovers,Cork City,6,0,H,1.21,5.95,21.51,1.23,6.4,21.69,1.19,5.69,16.3,,,,,,
Ireland,Premier Division,2020,24/02/2020,19:00,Waterford,Shamrock Rovers,0,2,A,8.5,4.3,1.44,9.2,4.39,1.45,7.7,4.13,1.42,,,,,,
Ireland,Premier Division,2020,24/02/2020,19:45,Bohemians,Sligo Rovers,2,0,H,1.56,3.73,7.4,1.57,3.88,8,1.52,3.69,6.61,,,,,,
Ireland,Premier Division,2020,24/02/2020,19:45,Dundalk,Cork City,3,0,H,1.18,7.31,15.16,1.22,7.75,26,1.16,6.78,15.57,,,,,,
Ireland,Premier Division,2020,28/02/2020,19:45,Cork City,Finn Harps,1,0,H,2.38,2.98,3.52,2.45,3,3.52,2.38,2.86,3.29,,,,,,
Ireland,Premier Division,2020,28/02/2020,19:45,Derry City,Bohemians,2,0,H,2.24,3.33,3.42,2.38,3.33,3.42,2.27,3.12,3.18,,,,,,
Ireland,Premier Division,2020,28/02/2020,19:45,Shamrock Rovers,Dundalk,3,2,H,2.33,3.25,3.3,2.37,3.25,3.5,2.23,3.14,3.25,,,,,,
Ireland,Premier Division,2020,28/02/2020,19:45,Shelbourne,St. Patricks,1,0,H,3.52,3.18,2.27,3.65,3.18,2.3,3.4,3.03,2.22,,,,,,
Ireland,Premier Division,2020,06/03/2020,19:45,St. Patricks,Cork City,1,0,H,1.57,3.88,6.81,1.59,4.35,6.81,1.53,3.82,6.28,,,,,,
Ireland,Premier Division,2020,06/03/2020,19:45,Waterford,Derry City,2,1,H,3.99,3.42,2.02,4.03,3.42,2.02,3.85,3.3,1.95,,,,,,
Ireland,Premier Division,2020,06/03/2020,20:00,Bohemians,Shelbourne,2,0,H,1.81,3.38,5.25,1.86,3.42,5.31,1.79,3.24,4.82,,,,,,
Ireland,Premier Division,2020,06/03/2020,20:00,Finn Harps,Dundalk,0,4,A,8.53,4.46,1.43,8.53,4.5,1.44,7.68,4.33,1.4,,,,,,
Ireland,Premier Division,2020,07/03/2020,20:00,Sligo Rovers,Shamrock Rovers,2,3,A,10.57,5.22,1.32,13.35,5.65,1.34,10.44,5.05,1.28,,,,,,
Ireland,Premier Division,2020,31/07/2020,17:45,Derry City,Sligo Rovers,0,2,A,1.68,3.88,5.32,1.72,3.9,5.5,1.64,3.72,5.15,,,,,,
Ireland,Premier Division,2020,31/07/2020,19:45,Dundalk,St. Patricks,1,1,D,1.59,3.89,6.41,1.61,4.03,6.57,1.58,3.74,5.84,,,,,,
Ireland,Premier Division,2020,01/08/2020,14:00,Shelbourne,Waterford,0,1,A,2.06,3.28,4.03,2.18,3.54,4.41,1.99,3.24,3.85,,,,,,
Ireland,Premier Division,2020,01/08/2020,17:00,Shamrock Rovers,Finn Harps,3,1,H,1.23,6.26,14.55,1.25,6.26,15.93,1.22,5.65,13.04,,,,,,
Ireland,Premier Division,2020,02/08/2020,17:00,Cork City,Bohemians,0,1,A,5.48,3.6,1.72,6,3.63,1.76,5.26,3.47,1.68,,,,,,
Ireland,Premier Division,2020,03/08/2020,19:45,St. Patricks,Derry City,0,2,A,1.88,3.31,4.91,1.89,3.38,5.15,1.83,3.19,4.65,,,,,,
Ireland,Premier Division,2020,04/08/2020,17:45,Finn Harps,Shelbourne,0,1,A,2.86,2.91,2.89,2.88,3.05,3.02,2.67,2.87,2.86,,,,,,
Ireland,Premier Division,2020,07/08/2020,17:45,Bohemians,Dundalk,2,1,H,4.3,3.24,2.01,4.33,3.44,2.06,4.01,3.22,1.95,,,,,,
Ireland,Premier Division,2020,07/08/2020,19:45,St. Patricks,Finn Harps,2,0,H,1.53,3.89,7.65,1.56,3.9,8,1.51,3.69,7.14,,,,,,
Ireland,Premier Division,2020,08/08/2020,14:00,Waterford,Cork City,0,0,D,1.99,3.28,4.35,2.05,3.42,4.48,1.94,3.2,4.07,,,,,,
Ireland,Premier Division,2020,08/08/2020,17:00,Sligo Rovers,Shelbourne,2,1,H,2.93,3.04,2.71,2.97,3.16,3.07,2.76,2.99,2.65,,,,,,
Ireland,Premier Division,2020,09/08/2020,17:00,Derry City,Shamrock Rovers,1,2,A,5.93,3.68,1.67,6.5,3.81,1.69,5.64,3.58,1.62,,,,,,
Ireland,Premier Division,2020,14/08/2020,17:45,Dundalk,Waterford,2,2,D,1.4,4.96,7.82,1.44,4.96,8.01,1.39,4.57,7.27,,,,,,
Ireland,Premier Division,2020,14/08/2020,19:45,Cork City,Sligo Rovers,3,0,H,3.54,3,2.36,3.66,3.28,2.41,3.42,3.02,2.22,,,,,,
Ireland,Premier Division,2020,15/08/2020,14:00,Finn Harps,Bohemians,0,1,A,5.18,3.22,1.87,5.33,3.35,1.9,4.79,3.16,1.83,,,,,,
Ireland,Premier Division,2020,15/08/2020,17:00,Shelbourne,Derry City,1,1,D,3.55,2.95,2.39,3.55,3.14,2.47,3.37,2.92,2.31,,,,,,
Ireland,Premier Division,2020,16/08/2020,17:00,St. Patricks,Shamrock Rovers,0,0,D,5.04,3.24,1.88,5.5,3.56,1.9,4.89,3.2,1.8,,,,,,
Ireland,Premier Division,2020,18/08/2020,17:45,Sligo Rovers,Waterford,2,1,H,2.61,3.23,2.84,2.72,3.23,2.89,2.62,3.1,2.7,,,,,,
Ireland,Premier Division,2020,21/08/2020,17:45,Derry City,Cork City,3,1,H,1.84,3.42,4.81,1.89,3.5,5,1.82,3.34,4.48,,,,,,
Ireland,Premier Division,2020,21/08/2020,19:45,Shamrock Rovers,Shelbourne,0,0,D,1.27,5.39,14.99,1.28,5.55,15,1.25,5.17,12.87,,,,,,
Ireland,Premier Division,2020,22/08/2020,14:00,Bohemians,St. Patricks,2,0,H,2.53,2.96,3.26,2.64,3.02,3.39,2.5,2.88,3.07,,,,,,
Ireland,Premier Division,2020,22/08/2020,17:00,Sligo Rovers,Dundalk,3,1,H,4.98,4.01,1.69,5,4.01,1.75,4.67,3.78,1.68,,,,,,
Ireland,Premier Division,2020,23/08/2020,14:00,Waterford,Finn Harps,2,3,A,2.07,3.25,4.03,2.1,3.4,4.15,2.01,3.12,3.9,,,,,,
Ireland,Premier Division,2020,04/09/2020,19:45,Waterford,St. Patricks,3,0,H,3.54,3.23,2.24,3.54,3.23,2.31,3.38,3.09,2.2,,,,,,
Ireland,Premier Division,2020,05/09/2020,14:00,Shamrock Rovers,Bohemians,1,0,H,1.72,3.6,5.46,1.78,3.6,5.5,1.7,3.38,5.24,,,,,,
Ireland,Premier Division,2020,05/09/2020,17:00,Shelbourne,Cork City,1,1,D,1.83,3.34,5.15,1.85,3.41,5.3,1.78,3.26,4.84,,,,,,
Ireland,Premier Division,2020,07/09/2020,19:45,Sligo Rovers,Finn Harps,3,1,H,2.1,3.25,3.97,2.13,3.4,4,2.04,3.15,3.75,,,,,,
Ireland,Premier Division,2020,11/09/2020,17:45,Bohemians,Waterford,0,2,A,1.52,4.17,7.21,1.54,4.2,7.21,1.49,3.98,6.47,,,,,,
Ireland,Premier Division,2020,11/09/2020,20:00,Dundalk,Shelbourne,3,2,H,1.63,3.94,5.89,1.64,4.33,6.5,1.59,3.87,5.35,,,,,,
Ireland,Premier Division,2020,12/09/2020,14:00,Cork City,Shamrock Rovers,0,3,A,14.44,5.56,1.28,15,5.8,1.28,12.34,5.37,1.24,,,,,,
Ireland,Premier Division,2020,12/09/2020,17:00,St. Patricks,Sligo Rovers,0,0,D,2,3.41,4.26,2.07,3.41,4.26,1.98,3.21,3.91,,,,,,
Ireland,Premier Division,2020,13/09/2020,17:00,Finn Harps,Derry City,0,0,D,3.77,3.11,2.27,3.9,3.18,2.34,3.53,3,2.19,,,,,,
Ireland,Premier Division,2020,18/09/2020,17:45,Derry City,St. Patricks,0,0,D,2.93,3.05,2.79,3.07,3.2,2.8,2.8,2.96,2.66,,,,,,
Ireland,Premier Division,2020,18/09/2020,19:45,Sligo Rovers,Bohemians,0,1,A,3.93,3.17,2.18,4,3.42,2.23,3.69,3.13,2.08,,,,,,
Ireland,Premier Division,2020,19/09/2020,19:30,Shelbourne,Finn Harps,1,1,D,2.22,3.16,3.83,2.28,3.22,3.83,2.17,3.07,3.51,,,,,,
Ireland,Premier Division,2020,21/09/2020,19:00,Shamrock Rovers,Waterford,6,1,H,1.3,5.59,11.7,1.33,5.68,12.94,1.29,5.11,10.25,,,,,,
Ireland,Premier Division,2020,25/09/2020,19:45,Bohemians,Derry City,2,1,H,1.84,3.54,4.9,1.91,3.54,4.98,1.8,3.35,4.55,,,,,,
Ireland,Premier Division,2020,26/09/2020,17:00,Waterford,Sligo Rovers,1,0,H,3.04,3.17,2.61,3.09,3.3,2.74,2.8,3.11,2.55,,,,,,
Ireland,Premier Division,2020,26/09/2020,19:30,St. Patricks,Shelbourne,2,0,H,1.86,3.43,5,1.91,3.44,5.04,1.84,3.22,4.58,,,,,,
Ireland,Premier Division,2020,27/09/2020,17:00,Finn Harps,Cork City,1,1,D,2.33,2.97,3.82,2.41,3.1,3.82,2.24,2.94,3.49,,,,,,
Ireland,Premier Division,2020,27/09/2020,19:30,Dundalk,Shamrock Rovers,0,4,A,8.6,4.7,1.42,9,4.85,1.45,7.78,4.46,1.39,,,,,,
Ireland,Premier Division,2020,29/09/2020,19:45,Sligo Rovers,Derry City,1,0,H,3.61,3.06,2.36,3.61,3.22,2.46,3.34,2.99,2.28,,,,,,
Ireland,Premier Division,2020,02/10/2020,17:45,Derry City,Waterford,2,0,H,2.04,3.3,4.23,2.1,3.36,4.33,1.98,3.19,3.96,,,,,,
Ireland,Premier Division,2020,02/10/2020,19:45,Shamrock Rovers,Sligo Rovers,4,0,H,1.26,6.39,11.87,1.31,6.39,12.44,1.25,5.64,10.28,,,,,,
Ireland,Premier Division,2020,03/10/2020,17:00,Cork City,St. Patricks,1,2,A,5.33,3.5,1.79,5.33,3.5,1.82,4.92,3.35,1.75,,,,,,
Ireland,Premier Division,2020,03/10/2020,19:30,Shelbourne,Bohemians,1,3,A,3.86,3.27,2.16,4.1,3.4,2.16,3.75,3.19,2.04,,,,,,
Ireland,Premier Division,2020,04/10/2020,17:00,Dundalk,Finn Harps,0,0,D,1.63,4.05,5.82,1.69,4.32,5.88,1.6,3.89,5.28,,,,,,
Ireland,Premier Division,2020,09/10/2020,17:45,Bohemians,Cork City,3,0,H,1.35,5.21,10.14,1.37,5.4,10.5,1.31,4.9,9.15,,,,,,
Ireland,Premier Division,2020,10/10/2020,17:00,Waterford,Shelbourne,0,1,A,2.94,3.3,2.6,2.94,3.3,2.7,2.76,3.16,2.53,,,,,,
Ireland,Premier Division,2020,13/10/2020,19:45,Cork City,Dundalk,0,2,A,10.88,5.8,1.3,11,5.8,1.32,9.51,5.37,1.28,,,,,,
Ireland,Premier Division,2020,16/10/2020,17:45,Dundalk,Bohemians,0,0,D,1.71,4.13,4.9,1.8,4.13,5.09,1.72,3.75,4.45,,,,,,
Ireland,Premier Division,2020,17/10/2020,17:00,Cork City,Waterford,0,0,D,3.24,3.77,2.2,3.4,3.77,2.28,3.14,3.46,2.16,,,,,,
Ireland,Premier Division,2020,18/10/2020,17:00,Shelbourne,Sligo Rovers,1,0,H,2.63,3.23,2.96,2.66,3.38,3.03,2.49,3.13,2.85,,,,,,
Ireland,Premier Division,2020,19/10/2020,17:45,Derry City,Dundalk,1,2,A,3.69,3.22,2.24,3.74,3.27,2.46,3.19,3.05,2.33,,,,,,
Ireland,Premier Division,2020,23/10/2020,19:45,Derry City,Shelbourne,2,0,H,1.75,3.66,5.41,1.78,3.66,5.48,1.72,3.46,5,,,,,,
Ireland,Premier Division,2020,24/10/2020,17:00,Sligo Rovers,Cork City,2,1,H,1.75,3.83,5.03,1.77,3.9,5.06,1.7,3.7,4.72,,,,,,
Ireland,Premier Division,2020,24/10/2020,19:30,Bohemians,Finn Harps,0,2,A,1.52,4.08,7.73,1.54,4.24,8,1.48,3.97,6.96,,,,,,
Ireland,Premier Division,2020,25/10/2020,14:00,Waterford,Dundalk,1,0,H,6.59,4.41,1.53,6.65,4.41,1.61,5.89,4.07,1.52,,,,,,
Ireland,Premier Division,2020,28/10/2020,19:45,Finn Harps,St. Patricks,3,2,H,5.04,3.45,1.85,5.12,3.46,1.93,4.7,3.26,1.81,,,,,,
Ireland,Premier Division,2020,31/10/2020,15:00,Bray,Galway,0,1,A,2.07,3.64,3.61,2.12,3.64,3.8,2.02,3.32,3.52,,,,,,
Ireland,Premier Division,2020,31/10/2020,15:00,UC Dublin,Longford,1,1,D,,,,2.3,4.1,3.4,2.13,3.69,2.95,,,,,,
Ireland,Premier Division,2020,01/11/2020,17:45,St. Patricks,Dundalk,1,1,D,3.89,3.18,2.19,4,3.37,2.2,3.7,3.1,2.09,,,,,,
Ireland,Premier Division,2020,01/11/2020,19:45,Finn Harps,Shamrock Rovers,0,2,A,5.63,3.68,1.72,5.63,3.8,1.75,5.01,3.49,1.7,,,,,,
Ireland,Premier Division,2020,04/11/2020,19:45,Shamrock Rovers,St. Patricks,0,0,D,2,3.26,4.52,2.03,3.54,5.41,1.9,3.26,4.2,,,,,,
Ireland,Premier Division,2020,06/11/2020,19:45,Galway,Longford,1,2,A,1.98,3.67,3.98,2.12,3.67,3.98,2.02,3.38,3.43,,,,,,
Ireland,Premier Division,2020,07/11/2020,15:00,Shamrock Rovers,Derry City,2,0,H,1.71,3.96,5.13,1.73,3.96,5.9,1.67,3.75,5.02,,,,,,
Ireland,Premier Division,2020,09/11/2020,19:30,Cork City,Derry City,1,1,D,6.37,3.97,1.61,6.57,4.07,1.71,5.85,3.79,1.57,,,,,,
Ireland,Premier Division,2020,09/11/2020,19:30,Dundalk,Sligo Rovers,0,2,A,1.62,4.03,6.02,1.63,4.52,7.5,1.58,3.95,5.38,,,,,,
Ireland,Premier Division,2020,09/11/2020,19:30,Finn Harps,Waterford,1,0,H,2.27,3.55,3.28,2.59,3.55,3.28,2.23,3.34,3.11,,,,,,
Ireland,Premier Division,2020,09/11/2020,19:30,Shelbourne,Shamrock Rovers,0,2,A,8.3,4.96,1.41,9,4.96,1.57,7.73,4.58,1.38,,,,,,
Ireland,Premier Division,2020,09/11/2020,19:30,St. Patricks,Bohemians,1,2,A,1.88,3.63,4.52,2.63,3.63,4.68,1.86,3.43,4.19,,,,,,
Ireland,Premier Division,2020,15/11/2020,14:30,Shelbourne,Longford,0,1,A,1.78,3.96,4.66,1.84,3.96,4.75,1.76,3.59,4.37,,,,,,
Ireland,Premier Division,2021,19/03/2021,17:45,Drogheda,Waterford,1,0,H,1.87,3.67,4.51,1.87,3.67,4.7,1.81,3.46,4.36,,,,,,
Ireland,Premier Division,2021,19/03/2021,19:45,Shamrock Rovers,St. Patricks,1,1,D,1.74,3.47,6.02,1.77,3.6,6.02,1.71,3.31,5.37,,,,,,
Ireland,Premier Division,2021,20/03/2021,18:00,Finn Harps,Bohemians,1,0,H,4.64,3.42,1.92,4.64,3.42,1.96,4.31,3.26,1.88,,,,,,
Ireland,Premier Division,2021,20/03/2021,18:00,Longford,Derry City,2,0,H,4.84,3.63,1.76,4.9,3.7,1.91,4.28,3.46,1.82,,,,,,
Ireland,Premier Division,2021,20/03/2021,18:00,Sligo Rovers,Dundalk,1,1,D,3.97,3.45,2.05,4.06,3.5,2.06,3.78,3.32,1.98,,,,,,
Ireland,Premier Division,2021,26/03/2021,17:45,Dundalk,Finn Harps,1,2,A,1.53,4.21,7.19,1.54,4.35,7.61,1.47,4.03,6.84,,,,,,
Ireland,Premier Division,2021,26/03/2021,19:45,Waterford,Sligo Rovers,1,2,A,4.71,3.69,1.83,5,3.75,1.83,4.58,3.55,1.75,,,,,,
Ireland,Premier Division,2021,27/03/2021,16:00,Bohemians,Longford,2,2,D,1.52,4.2,7.38,1.55,4.2,7.79,1.5,3.9,6.64,,,,,,
Ireland,Premier Division,2021,27/03/2021,16:00,St. Patricks,Drogheda,2,1,H,1.52,4.22,7.38,1.57,4.22,7.5,1.51,3.85,6.62,,,,,,
Ireland,Premier Division,2021,02/04/2021,17:45,Longford,Sligo Rovers,0,1,A,4.53,3.79,1.83,4.81,3.79,2,4.33,3.52,1.79,,,,,,
Ireland,Premier Division,2021,02/04/2021,19:45,Shamrock Rovers,Dundalk,2,1,H,1.92,3.54,4.44,1.97,3.69,4.7,1.88,3.34,4.13,,,,,,
Ireland,Premier Division,2021,03/04/2021,18:00,Bohemians,St. Patricks,0,1,A,2.9,3.08,2.8,2.96,3.26,2.84,2.75,2.96,2.69,,,,,,
Ireland,Premier Division,2021,03/04/2021,18:00,Derry City,Waterford,1,2,A,1.84,3.48,4.99,1.87,3.82,5.25,1.75,3.43,4.8,,,,,,
Ireland,Premier Division,2021,03/04/2021,18:00,Drogheda,Finn Harps,1,1,D,2.56,3.17,3.12,3.09,3.2,3.14,2.51,3.06,2.89,,,,,,
Ireland,Premier Division,2021,09/04/2021,17:45,St. Patricks,Derry City,2,0,H,1.87,3.4,4.97,1.87,3.43,5.03,1.81,3.27,4.69,,,,,,
Ireland,Premier Division,2021,09/04/2021,19:45,Dundalk,Bohemians,0,1,A,1.91,3.56,4.46,1.92,3.57,4.75,1.85,3.38,4.25,,,,,,
Ireland,Premier Division,2021,10/04/2021,18:00,Finn Harps,Waterford,2,1,H,2.17,3.07,4.13,2.18,3.26,4.16,2.08,3.04,3.81,,,,,,
Ireland,Premier Division,2021,10/04/2021,18:00,Longford,Drogheda,0,4,A,3.23,3.23,2.45,3.31,3.23,2.46,3.09,3.09,2.36,,,,,,
Ireland,Premier Division,2021,10/04/2021,18:00,Sligo Rovers,Shamrock Rovers,1,1,D,4.68,3.15,2.01,4.77,3.39,2.04,4.31,3.12,1.93,,,,,,
Ireland,Premier Division,2021,13/04/2021,19:45,Derry City,Shamrock Rovers,0,2,A,6.03,3.59,1.7,6.59,3.9,1.72,5.75,3.59,1.63,,,,,,
Ireland,Premier Division,2021,16/04/2021,17:45,Waterford,Bohemians,0,1,A,5.37,3.93,1.69,5.38,3.93,1.8,4.83,3.63,1.7,,,,,,
Ireland,Premier Division,2021,16/04/2021,19:45,Derry City,Drogheda,1,1,D,2.52,3.14,3.2,2.53,3.2,3.21,2.43,3.06,2.97,,,,,,
Ireland,Premier Division,2021,17/04/2021,18:00,Dundalk,St. Patricks,1,1,D,2.34,3.2,3.47,2.34,3.25,3.54,2.24,3.13,3.27,,,,,,
Ireland,Premier Division,2021,17/04/2021,18:00,Shamrock Rovers,Longford,2,1,H,1.17,7.58,20.69,1.19,7.58,20.69,1.16,6.73,15.92,,,,,,
Ireland,Premier Division,2021,17/04/2021,18:00,Sligo Rovers,Finn Harps,1,0,H,1.95,3.33,4.6,1.98,3.4,4.62,1.9,3.18,4.3,,,,,,
Ireland,Premier Division,2021,20/04/2021,19:45,Bohemians,Sligo Rovers,1,3,A,2.47,3.13,3.31,2.51,3.13,3.31,2.37,3,3.16,,,,,,
Ireland,Premier Division,2021,20/04/2021,19:45,Derry City,Dundalk,1,1,D,4.33,3.68,1.89,4.5,3.68,1.91,4.19,3.44,1.85,,,,,,
Ireland,Premier Division,2021,20/04/2021,19:45,Drogheda,Shamrock Rovers,0,1,A,7.37,4.09,1.53,7.37,4.09,1.55,6.69,3.83,1.51,,,,,,
Ireland,Premier Division,2021,20/04/2021,19:45,Longford,Finn Harps,0,0,D,2.92,3.04,2.81,3.15,3.13,2.82,2.9,2.99,2.57,,,,,,
Ireland,Premier Division,2021,20/04/2021,19:45,St. Patricks,Waterford,1,0,H,1.37,4.67,11.04,1.38,5,11.04,1.34,4.53,9.66,,,,,,
Ireland,Premier Division,2021,23/04/2021,17:45,Finn Harps,St. Patricks,0,2,A,4.64,3.28,1.96,4.75,3.34,1.98,4.42,3.14,1.9,,,,,,
Ireland,Premier Division,2021,23/04/2021,19:45,Shamrock Rovers,Bohemians,2,1,H,1.79,3.42,5.57,1.79,3.52,5.63,1.75,3.33,5.06,,,,,,
Ireland,Premier Division,2021,24/04/2021,18:00,Dundalk,Drogheda,2,1,H,1.53,4.38,6.59,1.57,4.41,6.59,1.52,4.12,5.89,,,,,,
Ireland,Premier Division,2021,24/04/2021,18:00,Sligo Rovers,Derry City,0,1,A,1.97,3.32,4.52,1.97,3.53,4.53,1.89,3.27,4.27,,,,,,
Ireland,Premier Division,2021,24/04/2021,18:00,Waterford,Longford,1,0,H,3.37,3.16,2.41,3.5,3.3,2.45,3.25,3.13,2.26,,,,,,
Ireland,Premier Division,2021,30/04/2021,17:45,Drogheda,Sligo Rovers,1,1,D,3.06,3.11,2.64,3.09,3.14,2.64,2.93,2.99,2.52,,,,,,
Ireland,Premier Division,2021,30/04/2021,17:45,St. Patricks,Longford,3,0,H,1.55,3.77,8.4,1.56,4.33,8.5,1.5,3.71,7.49,,,,,,
Ireland,Premier Division,2021,30/04/2021,19:45,Bohemians,Derry City,1,2,A,1.97,3.37,4.42,2,3.37,4.74,1.92,3.16,4.24,,,,,,
Ireland,Premier Division,2021,30/04/2021,19:45,Finn Harps,Shamrock Rovers,0,2,A,5.68,3.63,1.73,6,3.63,1.73,5.47,3.47,1.66,,,,,,
Ireland,Premier Division,2021,30/04/2021,19:45,Waterford,Dundalk,0,3,A,9.08,4.75,1.41,9.5,4.85,1.41,8.34,4.59,1.36,,,,,,
Ireland,Premier Division,2021,03/05/2021,14:00,Drogheda,Bohemians,1,1,D,4.16,3.44,2.01,4.26,3.44,2.22,3.77,3.22,2.02,,,,,,
Ireland,Premier Division,2021,03/05/2021,14:00,Shamrock Rovers,Waterford,3,0,H,1.17,7.42,23.33,1.2,7.91,23.33,1.15,6.9,17.54,,,,,,
Ireland,Premier Division,2021,03/05/2021,17:45,Longford,Dundalk,2,2,D,7.56,4.4,1.49,7.56,4.4,1.5,6.72,4.14,1.47,,,,,,
Ireland,Premier Division,2021,03/05/2021,17:45,Sligo Rovers,St. Patricks,1,1,D,3.17,2.87,2.75,3.2,2.94,2.76,3.01,2.81,2.6,,,,,,
Ireland,Premier Division,2021,03/05/2021,19:45,Derry City,Finn Harps,1,2,A,2.61,2.78,3.51,2.61,2.99,3.74,2.43,2.77,3.37,,,,,,
Ireland,Premier Division,2021,07/05/2021,17:45,Derry City,Longford,1,1,D,1.84,3.49,5.01,2.03,3.49,5.12,1.85,3.24,4.5,,,,,,
Ireland,Premier Division,2021,07/05/2021,19:45,Dundalk,Sligo Rovers,0,1,A,1.98,3.49,4.21,2.03,3.5,4.25,1.95,3.34,3.85,,,,,,
Ireland,Premier Division,2021,08/05/2021,18:00,Bohemians,Finn Harps,4,0,H,1.93,3.37,4.67,1.97,3.45,4.91,1.88,3.24,4.32,,,,,,
Ireland,Premier Division,2021,08/05/2021,18:00,St. Patricks,Shamrock Rovers,1,2,A,3.58,3.06,2.37,3.65,3.2,2.37,3.39,2.95,2.29,,,,,,
Ireland,Premier Division,2021,08/05/2021,18:00,Waterford,Drogheda,0,7,A,17.61,4.6,1.3,17.61,4.73,1.33,15.73,4.34,1.3,,,,,,
Ireland,Premier Division,2021,14/05/2021,17:45,Finn Harps,Dundalk,1,1,D,4.27,3.53,1.93,4.43,3.54,1.93,4.06,3.39,1.88,,,,,,
